formula,bg,formation_energy,mp-id,fidelity,bg_category
La4Se3O4,1.94905,-3.256037440639207,mp-4412,4,1.0
Sr4As2O,1.8598,-1.7015557828571442,mp-8299,4,1.0
ZrBrN,1.89016,-1.902516950000001,mp-541912,4,1.0
Li3SbO4,4.00309,-2.213717543749994,mp-5769,4,3.0
CoAgO2,1.06292,-1.005616199166666,mp-19178,4,0.0
K2SeBr6,2.2109099999999997,-1.299198075204859,mp-23036,4,2.0
BaHgO2,3.05517,-1.9609385931250012,mp-3915,4,2.0
K3AlTe3,2.86496,-1.127586541607144,mp-18378,4,2.0
Sb2Os,0.440988,-0.083994378333334,mp-2695,4,0.0
Sr(BS2)2,3.3497199999999996,-1.234003620476189,mp-8947,4,3.0
Al2ZnTe4,1.91669,-0.7049379838095231,mp-7908,4,1.0
CsICl2,2.8174200000000003,-1.414317306163793,mp-22990,4,2.0
K3BiO3,3.77933,-1.67534266132143,mp-29524,4,3.0
VCl3O,3.18473,,mp-504820,4,3.0
NaI,4.67851,-1.450042413189654,mp-23268,4,4.0
BaCaSi,0.56645,-0.393707309166668,mp-16253,4,0.0
LaP5,0.2021,-0.678575252480158,mp-1864,4,0.0
NbI3O,1.0445799999999998,-1.405361576999995,mp-546285,4,0.0
CsAlCl4,6.7093,-2.006979204583333,mp-27260,4,6.0
Tl2SiSe3,2.138,-0.7155503406163201,mp-14241,4,2.0
Li2AgSb,0.176788,-0.5181467695833331,mp-16238,4,0.0
TaTeBr9,2.53215,-1.12973077627273,mp-29716,4,2.0
BaAl4S7,3.95812,-1.592054923958332,mp-8258,4,3.0
Hg2P2O7,2.45242,,mp-504981,4,2.0
NaBr,5.52255,-1.8350720331896544,mp-22916,4,5.0
SrPSe3,2.61671,-1.128138445532738,mp-7198,4,2.0
Na5TaO5,4.25967,-2.318986056293624,mp-8957,4,4.0
Tl6Si2O7,2.35961,-1.901782148000005,mp-27228,4,2.0
K2SnTe5,0.87402,-0.793495430354165,mp-28080,4,0.0
Na3SiTe3,2.44535,-0.8463417455911321,mp-17291,4,2.0
KAuS,2.9907399999999997,-0.8778747771875001,mp-7077,4,2.0
BeSiN2,5.99542,-1.400415780625,mp-7913,4,5.0
BaBe2Si2O7,6.78375,-3.30665925,mp-12797,4,6.0
NaV(OF)2,2.6751199999999997,-2.696898790229884,mp-18953,4,2.0
Ba(CuO)2,2.50579,-1.616588649999994,mp-7374,4,2.0
Te2O3F2,4.0630500000000005,-1.865477781904763,mp-29185,4,3.0
BeCl2,7.608890000000001,-1.837467066666666,mp-23267,4,7.0
Hg2P3Br,1.52379,-0.224946760238096,mp-28874,4,1.0
TiCoSb,1.01071,-0.658718782222221,mp-5967,4,0.0
K2Se,3.30375,-1.239938295614582,mp-8426,4,3.0
ScF3,8.90225,-4.21761559875,mp-10694,4,7.0
ScPS4,2.48922,-1.074563742371031,mp-6999,4,2.0
Sr3BPO3,2.79779,-2.587786172976191,mp-9702,4,2.0
KAgCO3,2.73187,-1.6461808939861111,mp-541966,4,2.0
Ba(YTe2)2,1.34176,-1.787762902023809,mp-17872,4,1.0
CdPdF6,2.32523,-1.947314328749999,mp-13984,4,2.0
Sr5Mo2N7,1.6767,-1.086088278214286,mp-31231,4,1.0
Cs2CoSe2,0.1661,-0.866066649783729,mp-8770,4,0.0
Ba2ZnN2,1.35891,-0.567185527999998,mp-9307,4,1.0
K2LiInAs2,1.23845,-0.5508561190833331,mp-505431,4,1.0
SiC,2.4555100000000003,-0.305938795833333,mp-7631,4,2.0
NaGe,1.16494,-0.214525574374999,mp-29657,4,1.0
Zr3Ni3Sb4,0.4239739999999999,-0.7275767780000011,mp-17926,4,0.0
P2PdO6,2.40235,-2.167519598253974,mp-29274,4,2.0
Na2SiO3,5.63527,-2.692845917126435,mp-4533,4,5.0
TiBrN,1.3206300000000002,-1.677342069444446,mp-27849,4,1.0
KCSN,4.80915,-0.5351224188281231,mp-6511,4,4.0
Ca(MgAs)2,1.80942,-1.129124516999999,mp-9564,4,1.0
SrP,1.01288,-1.210426868988094,mp-7931,4,0.0
TiNCl,1.34552,-1.772338020972223,mp-27850,4,1.0
PbBr2,3.74053,-1.266197594999998,mp-28077,4,3.0
SrSnO3,2.58464,-2.6373586375,mp-2879,4,2.0
BaSbClO2,3.53348,-2.501479447,mp-545500,4,3.0
BiI3,2.90461,-0.7663869175000011,mp-22849,4,2.0
GaAgSe2,0.6311530000000001,-0.5399828320312511,mp-5518,4,0.0
SiO2,6.9974300000000005,-3.267460600833333,mp-6945,4,6.0
LaSeF,2.51193,-3.349131063020832,mp-7738,4,2.0
NaAlPO4F,6.95521,-3.083286763252771,mp-8678,4,6.0
Ba3V2O8,4.30711,-3.018909883076909,mp-19365,4,4.0
NaAlSe2,3.23651,-1.229169387343748,mp-17060,4,3.0
TaPCl10,3.60382,,mp-504684,4,3.0
SbSI,2.01245,-0.605854298333329,mp-23041,4,1.0
K2HgO2,3.22523,-1.338735045400001,mp-5860,4,3.0
MgP4O11,6.60311,-2.697408374598214,mp-15437,4,6.0
Na3Mo(OF)3,4.503,-2.561763619413791,mp-18753,4,4.0
CaTaAlO5,5.11766,-3.484082552166667,mp-15733,4,4.0
HfSe3,0.731811,-1.169647978046875,mp-15622,4,0.0
Hg2As3Br,1.0323099999999998,-0.22273587291667,mp-28899,4,0.0
InBO3,3.59261,-2.458591821166667,mp-7027,4,3.0
BiPbClO2,2.72034,-1.679936678,mp-23084,4,2.0
CsCu3S2,2.68043,-0.6124818376041661,mp-7786,4,2.0
BaSiF6,9.60546,-3.8392450499999993,mp-5588,4,7.0
KAs4IO6,3.12531,-1.660899759354167,mp-23126,4,2.0
AlBr3,5.19361,-1.518050286874999,mp-23288,4,5.0
K2PdBr4,1.76744,-1.483386717785713,mp-27138,4,1.0
ZrSe3,0.822397,-1.236771233046873,mp-1683,4,0.0
FeBr2,1.50838,-0.7966675133333341,mp-22880,4,1.0
K2ZrO3,5.29633,-2.7781002186666672,mp-18449,4,5.0
Cs2TeBr6,2.4563,-1.45449107844189,mp-23405,4,2.0
Rb2GeSe3,2.11171,-1.110592218671873,mp-9794,4,1.0
ScTlS2,1.43231,-1.616428805833324,mp-13312,4,1.0
VCu3Se4,1.16086,-0.5719401107812501,mp-21855,4,1.0
Ba2MgSi2O7,6.11344,-3.363647231666667,mp-9338,4,5.0
Pb2CO4,4.1549,-1.719503321785714,mp-505702,4,3.0
Ba2CaWO6,3.756,-3.030209073,mp-19182,4,3.0
NbCl4,1.44823,-1.412415387999999,mp-31040,4,1.0
SrLiSb,1.14608,-1.018784152777778,mp-7756,4,1.0
TlSnF7,3.3147399999999996,-2.343756699444444,mp-17649,4,3.0
Tl5Se2Br,0.848185,-0.676213200169275,mp-28921,4,0.0
IrCl3,2.32805,-0.623958485624999,mp-27666,4,2.0
K2TaCuSe4,2.3512,-1.182607521401041,mp-8972,4,2.0
Sr2LiReO6,2.47128,-2.738560688583334,mp-12525,4,2.0
Sb2O3,2.70961,-1.751737501999998,mp-2136,4,2.0
BiOF,4.18722,-2.225987449999998,mp-23074,4,4.0
ZrP2S7,2.25841,-0.96832660617857,mp-31014,4,2.0
SnBr2,2.93852,-1.173346578333331,mp-29862,4,2.0
Te3As2,0.687804,-0.001508734,mp-484,4,0.0
Na2CO3,6.08853,,mp-22381,4,5.0
Ba3Nb2ZnO9,3.77035,-3.071309408333333,mp-7249,4,3.0
Hg2P3Cl,1.32478,-0.246730585238097,mp-28875,4,1.0
GeSe,1.15332,-0.451703091171873,mp-700,4,1.0
MgI2,4.36696,-1.303778291666667,mp-23205,4,4.0
Sn2OF5,2.30779,-2.635444859375,mp-29590,4,2.0
CuBr,1.42825,-0.517612222499999,mp-22913,4,1.0
BaZrN2,1.84599,-1.423864360000001,mp-3104,4,1.0
Rb2SiAs2,1.72967,-0.435768260000001,mp-6960,4,1.0
Na2In,0.197452,,mp-510678,4,0.0
SbSeI,1.71338,-0.60188073578125,mp-22996,4,1.0
KAsF6,6.41916,-2.73981554059375,mp-7569,4,6.0
K4BeP2,2.1984299999999997,-0.360037676183672,mp-9872,4,2.0
NaNbO2,1.70555,-2.522986689094827,mp-3744,4,1.0
LiAg3O2,1.07206,-0.8048942663888881,mp-27227,4,0.0
KTlO,2.07374,-1.191447635194449,mp-27716,4,1.0
SbF3,5.107,-2.685827188749999,mp-1880,4,4.0
Te2Ru,0.364555,-0.406118763333338,mp-267,4,0.0
Sr4Ti3O10,3.2321999999999997,-3.508666600588235,mp-31213,4,3.0
Ga2O3,3.08811,-2.268996668999999,mp-886,4,2.0
LiBO2,6.56678,-2.73799054125,mp-3635,4,6.0
Li2ZnGeO4,4.0222,-2.225629343333333,mp-8184,4,3.0
Sr2CaWO6,3.71911,-2.9806652965,mp-18742,4,3.0
SbCl3,4.248270000000001,-0.94430403125,mp-22872,4,4.0
Sc2CdS4,1.5740999999999998,-1.794121224464285,mp-10953,4,1.0
GaS,2.4896700000000003,-0.7642187451562491,mp-2507,4,2.0
Rb2P3,1.32843,-0.431276638785714,mp-2079,4,1.0
Ca(MgSb)2,1.25963,-0.77549995,mp-9565,4,1.0
K2WSe4,1.45984,-1.078622331625001,mp-18138,4,1.0
TiBr4,3.37422,-1.658445301916668,mp-27634,4,3.0
Ga7Te10,1.25152,-0.410190464117647,mp-18388,4,1.0
ZnCu2GeS4,0.992581,-0.6985897668749991,mp-6408,4,0.0
Na2O,3.54907,-1.4257386859195391,mp-2352,4,3.0
Sr2ZnGe2O7,4.21378,-2.601126258333332,mp-17392,4,4.0
Sr(CdP)2,1.0958,-0.5721131518571381,mp-8277,4,0.0
NaBO2,5.88593,-2.607822887636494,mp-3889,4,5.0
SeBr,2.16061,-0.357321793046875,mp-540943,4,2.0
Rb2PtC2,1.99006,-0.061142019,mp-10919,4,1.0
BiBO3,3.79422,-2.290466749833336,mp-31250,4,3.0
AlI3,4.03842,-0.955214190625,mp-30930,4,3.0
Tl2SnF6,5.0392399999999995,-2.4311313055555552,mp-10401,4,4.0
CaPbF6,4.882140000000001,-3.030607506249999,mp-20463,4,4.0
B6As,2.78187,-0.209188941071428,mp-624,4,2.0
Sr2GeSe4,2.13975,-1.570705549196435,mp-30293,4,2.0
Ba2Bi2O5,2.6853,-2.288425597777783,mp-28670,4,2.0
Ba2SiTe4,1.47785,-1.3028846888095251,mp-14448,4,1.0
AgClO4,3.64867,-0.414067270277776,mp-22993,4,3.0
Sr3GeO,0.771236,-1.5590189605,mp-30950,4,0.0
MoS2Cl3,1.78515,,mp-504716,4,1.0
Al2ZnS4,2.83556,-1.190503468035713,mp-4842,4,2.0
ClO2,1.06246,-0.352869884583334,mp-23207,4,0.0
BaLiSb,1.16417,-1.008913952777778,mp-10485,4,1.0
PF5,9.41276,-2.726831949662697,mp-8511,4,7.0
KAlF4,9.37212,-3.644089839958327,mp-2910,4,7.0
Ge2S3Br2,3.19456,-0.8114880353571421,mp-540792,4,3.0
CdSiAs2,0.701646,-0.10667615875,mp-3078,4,0.0
LiInSe2,1.98778,-1.056964433697915,mp-20187,4,1.0
RbIn3S5,1.69113,-0.9947991457407392,mp-542654,4,1.0
LiBeAs,1.44582,-0.478378983611111,mp-9562,4,1.0
Rb2LiGaF6,5.965520000000001,-3.089955832083333,mp-14638,4,5.0
BaZnSO,2.9311,-2.078282849375,mp-548469,4,2.0
CaPAu,0.2166529999999999,-1.006515299325395,mp-10677,4,0.0
Sb2WO6,0.870305,,mp-541435,4,0.0
Ba2CaMoO6,2.85109,-2.9021457209999992,mp-19403,4,2.0
KAsO2,4.42499,-1.885300383687499,mp-30298,4,4.0
SrBPO5,7.04471,-3.121286575267857,mp-6486,4,6.0
Sr2Sn,0.192432,-0.727466508333333,mp-978,4,0.0
Ga2PdI8,1.70281,-0.71264459227273,mp-30946,4,1.0
K2CO3,6.25174,-2.109701842833329,mp-3963,4,6.0
K2TeBr6,2.68233,-1.39301875735185,mp-22963,4,2.0
Sr3Sc(BO3)3,6.263979999999999,-3.329377847031251,mp-17562,4,6.0
Ba2PbO4,1.69517,-2.369039861428569,mp-20098,4,1.0
Cu2SiSe3,0.7715069999999999,-0.5171899661718741,mp-15896,4,0.0
Rb2HgF4,3.15698,-2.427841051071428,mp-8962,4,3.0
V2O5,2.6147,,mp-510583,4,2.0
KF,8.684040000000001,-2.924248431124999,mp-463,4,7.0
CsMgPO4,6.1079799999999995,-2.906715185971147,mp-18329,4,5.0
In2S3,1.4381700000000002,-0.743551954687498,mp-22216,4,1.0
CsCuF4,1.9404,-2.108593645,mp-540921,4,1.0
Na2Si2Se5,3.2429,-0.989946137164152,mp-18562,4,3.0
Y4OsBr4,1.04755,-1.508264432222224,mp-28744,4,0.0
ScBO3,6.1047,-3.436941156833332,mp-8697,4,5.0
Cs2PtF6,3.3232199999999996,-2.35794224,mp-9262,4,3.0
KAl(MoO4)2,4.29325,-2.369613685604167,mp-19352,4,4.0
Li2BeSiO4,6.94738,-2.969780010208333,mp-8070,4,6.0
BaAg2GeS4,1.10823,-1.017806503541665,mp-7394,4,1.0
KPF6,9.38586,-3.088211671486607,mp-4608,4,7.0
CaCrP2O7,0.5046080000000001,-2.871509720616883,mp-19134,4,0.0
YB4Mo,0.4278229999999999,-0.6713338599999991,mp-7691,4,0.0
LaCuO2,3.49248,-2.689203321249986,mp-20072,4,3.0
MoPbO4,3.0770500000000003,,mp-25054,4,2.0
Na2BeB2O5,6.484319999999999,-2.723872338609195,mp-16737,4,6.0
RbS,2.57371,-1.15946500333333,mp-9062,4,2.0
Sb2Se3,1.08638,-0.284494587937501,mp-2160,4,0.0
TlP5,1.70147,-0.044324999146825,mp-27411,4,1.0
NaS2,2.4693,-0.705851476458332,mp-12180,4,2.0
K2Te2Pt,1.04598,-0.9639222794999992,mp-8623,4,0.0
K2VCuS4,1.62885,-1.264283724312499,mp-15147,4,1.0
Cs2SeCl6,3.12392,-1.275681211562499,mp-27830,4,2.0
BaSi3SnO9,5.07355,-3.092743077142858,mp-18502,4,4.0
KNaLaNbO5,4.77513,-3.040243175403257,mp-10942,4,4.0
NaSi2N3,5.05713,-1.255398330208333,mp-8973,4,4.0
Sr3(PO4)2,6.87063,-3.3192211222527472,mp-4632,4,6.0
K2CdPb,0.353647,-0.157758239874998,mp-504498,4,0.0
AgHgAsS3,1.48516,-0.364428084027777,mp-6215,4,1.0
CaNb2O6,4.64928,-3.237535069722227,mp-17101,4,4.0
K3Al2As3,2.08237,-0.5576802861562501,mp-28347,4,1.0
Na4SnS4,2.98613,-1.141972037916667,mp-29628,4,2.0
InTeI,1.98831,,mp-505356,4,1.0
LiNbS2,0.8821079999999999,-1.554447740833334,mp-7936,4,0.0
Cs3Ge4Au,1.33289,-0.269019377370689,mp-510341,4,1.0
RbLiZn2O3,2.78444,-1.795084829761904,mp-18422,4,2.0
BeSO4,8.30804,,mp-505568,4,7.0
K2TiS3,1.6733900000000002,-1.605788210055553,mp-28766,4,1.0
AgF,0.74701,-1.122615552499999,mp-7592,4,0.0
Sr2Sb2O7,2.55035,-2.570062335909088,mp-4103,4,2.0
AsCl2F3,3.91157,-1.580068915416666,mp-23444,4,3.0
Ba(InS2)2,2.77127,-1.363742763869046,mp-21943,4,2.0
KLi6BiO6,2.2611,-1.985202468375,mp-23582,4,2.0
HgPSe3,1.5178900000000002,-0.181591271532738,mp-7293,4,1.0
CdCO3,3.59719,-1.754963526999999,mp-4385,4,3.0
Ca3BN3,1.3673,-1.284244861250002,mp-30315,4,1.0
Pt(SCl4)2,2.36132,-0.370167341874999,mp-28721,4,2.0
AlTl(MoO4)2,4.29283,-2.203208559444446,mp-18733,4,4.0
MgAs4,1.08531,-0.304894355,mp-7623,4,0.0
NaF,9.08939,-2.960572454999999,mp-682,4,7.0
Rb2PtS2,1.77364,-1.100870729999997,mp-7929,4,1.0
CsSnI3,2.37623,-1.178286981431034,mp-27381,4,2.0
InSe,1.30211,-0.6763020120312461,mp-22691,4,1.0
K2AgSb,1.74903,-0.5024591443749991,mp-7643,4,1.0
ZnSnF6,5.26572,-2.647906428125001,mp-13903,4,5.0
Sr3As4,0.947769,-1.1324619135714291,mp-15339,4,0.0
Sr2Ge,0.74878,-0.6204755550000011,mp-2576,4,0.0
CuTe2Br,1.12999,-0.547720050208331,mp-31036,4,1.0
Ba2LiReN4,2.5830100000000003,-0.963360580104167,mp-10555,4,2.0
SbBr5F6,2.22029,-1.492768773749999,mp-541259,4,2.0
CsTe,1.46277,-1.0644603675,mp-8361,4,1.0
AgAuF4,1.63068,-1.254503722499999,mp-16060,4,1.0
Ba3BPO3,2.36328,-2.495422235476191,mp-9712,4,2.0
HfO2,5.443350000000001,-4.019811040833332,mp-352,4,5.0
SCl2O,4.240939999999999,-1.072571903124999,mp-28406,4,4.0
AlCuO2,2.75068,-2.417254424999987,mp-3748,4,2.0
HgO,1.71229,-0.635057482500004,mp-1224,4,1.0
NaNb(CuS2)2,2.2349,-0.997045115797412,mp-6181,4,2.0
BaZnCl4,5.48592,-2.268066550833335,mp-23373,4,5.0
K3TaS4,3.2730900000000003,-1.513084057697914,mp-18148,4,3.0
Cd(GaO2)2,2.3823000000000003,-2.030379208571428,mp-3443,4,2.0
Nb3I8,0.167019,-0.797843850000002,mp-27772,4,0.0
SrCuSb,0.331473,-0.7653390883333341,mp-10749,4,0.0
Ba2CdS3,2.6770500000000004,-1.84960027375,mp-18309,4,2.0
NaSe,1.04294,-1.000117890781251,mp-15668,4,0.0
Na2GeO3,4.51882,-2.132981442959769,mp-5784,4,4.0
RbMgCl3,6.30764,,mp-504459,4,6.0
CaAsAu,0.177517,-0.999016790833332,mp-3927,4,0.0
AsCl3,4.52805,-0.755685861249999,mp-23280,4,4.0
Na2B4O7,6.685560000000001,-2.740920742648098,mp-17941,4,6.0
Ga2HgSe4,1.17687,-0.600496146250001,mp-4730,4,1.0
Ta2CrO6,0.659929,-3.044736343851851,mp-31629,4,0.0
Hg2GeSe4,0.675289,-0.502389455625003,mp-3167,4,0.0
Li2O,6.0585,,mp-553090,4,5.0
CdAg4Ge2S7,1.19606,-0.5322799706547601,mp-542200,4,1.0
NaAlO2,5.3558900000000005,-2.929171832219827,mp-9212,4,5.0
Rb2LiAsO4,5.11054,-2.107650687604167,mp-14363,4,4.0
Na4SiO4,5.08294,-2.381574120057471,mp-7500,4,4.0
CsK2Sc(PO4)2,6.0410699999999995,-2.943092079888634,mp-8564,4,5.0
CsI2Br,2.32968,,mp-504641,4,2.0
CsAu3Se2,2.90467,-0.540020384687499,mp-9386,4,2.0
RbSbO2,2.93496,-1.864373579375,mp-10418,4,2.0
P4Ru,1.39165,,mp-504443,4,1.0
Na2SeO4,4.8308800000000005,-1.750063777157477,mp-5141,4,4.0
Ag2CO3,0.951993,-1.089499118055555,mp-4691,4,0.0
Ca2PI,2.22322,-1.503881859910714,mp-23040,4,2.0
TlV3O8,2.11701,-2.191476307361112,mp-18996,4,1.0
TaCuS3,0.716238,-1.065123988466663,mp-3102,4,0.0
SrLaI4,0.860706,,mp-505793,4,0.0
BaBiClO2,3.94628,-2.409013681000001,mp-552806,4,3.0
RbLa(WO4)2,4.12884,,mp-19680,4,3.0
KYO2,1.29088,-3.075378259312499,mp-8409,4,1.0
Na2SnF6,6.92856,,mp-8811,4,6.0
Sr2Ta2O7,3.85005,-3.499442949515151,mp-12286,4,3.0
As2SO6,5.15285,-1.684100125833333,mp-27230,4,4.0
Na3BO3,4.90903,,mp-510256,4,4.0
Na10SrSn12,0.964524,-0.327452061739131,mp-30253,4,0.0
Cs2O2,3.39726,-1.224223352327586,mp-7896,4,3.0
MgO,5.92558,-3.03830917,mp-1265,4,5.0
PNCl2,5.12932,-0.964179975119048,mp-23375,4,4.0
Ba2Nb6Te2O21,3.31729,-2.85137372155914,mp-16998,4,3.0
K2ZnTe2,2.35989,-1.035780234566666,mp-12535,4,2.0
Ti(SeO3)2,3.5485900000000004,-1.9756995158912032,mp-29260,4,3.0
K6Si2O7,5.51517,-2.478708671899999,mp-30990,4,5.0
Ag2PdCl4,1.49824,-0.5746215314285701,mp-28557,4,1.0
Hg3(TeBr)2,2.02223,-0.612633355119052,mp-27853,4,1.0
GeS2,2.84965,-0.6599310905555551,mp-542613,4,2.0
TlCl2,2.6381799999999997,-1.225642896111116,mp-27205,4,2.0
Pd(SCl3)2,2.17699,-0.334805538958333,mp-28174,4,2.0
KSnAs,0.6939679999999999,-0.385741971583333,mp-3481,4,0.0
Ba3(Si2P3)2,1.01892,-0.6559744659890101,mp-27887,4,0.0
Mg3Sb2,0.714949,-0.421186031,mp-2646,4,0.0
FeSi,0.274855,-0.475979366249999,mp-871,4,0.0
RbSbS2,2.4082399999999997,,mp-15366,4,2.0
Ba(MgSb)2,1.23712,-0.8334507839999981,mp-9567,4,1.0
Te2Mo,1.02948,-0.307371766666667,mp-602,4,0.0
Rb4CdBr6,3.919,-1.823142556363636,mp-28315,4,3.0
K2CuP,1.88414,-0.426590162619048,mp-8446,4,1.0
CsCu3O2,2.2296799999999997,-0.969435053275862,mp-553303,4,2.0
CdF2,4.30178,-2.457565739999999,mp-241,4,4.0
LiGaBr3,3.3851799999999996,-1.419440549666665,mp-28327,4,3.0
PbWO4,2.99161,,mp-540719,4,2.0
ZrTlCuSe3,0.774616,-1.092194374227433,mp-7050,4,0.0
Tl6SeI4,3.00938,-0.772034905667617,mp-28517,4,2.0
Cs2PtC2,2.15146,-0.05227855586207,mp-505825,4,2.0
ScSbPt,0.5197269999999999,-1.170172001666664,mp-7173,4,0.0
BPS4,2.96223,-0.645372425634919,mp-27724,4,2.0
YIr,0.223633,-0.7990102449999991,mp-30746,4,0.0
RbCuSe4,1.54504,-0.7226372223958291,mp-18365,4,1.0
NaLi2Sb,1.43852,-0.7055747683333331,mp-5077,4,1.0
Zn(RhO2)2,1.52747,-1.30145586428571,mp-5146,4,1.0
BaIF,5.0336300000000005,-3.146598396666661,mp-22951,4,4.0
SrF2,9.00925,-4.20881278,mp-981,4,7.0
KAg3Se2,0.463036,-0.566161854489581,mp-9782,4,0.0
HfNCl,3.53693,-2.150861657083332,mp-541911,4,3.0
NaSi,1.69407,-0.069361268125,mp-2402,4,1.0
K2NaGaP2,2.06809,-0.443367235444169,mp-9666,4,1.0
HgF2,2.16107,-1.572511545833333,mp-8177,4,2.0
NaBeAs,1.793,-0.37968383295977,mp-9573,4,1.0
K2NaAlP2,2.54596,-0.69576564390873,mp-9068,4,2.0
BaHgS2,1.45591,-1.404814385624999,mp-28007,4,1.0
TlNO3,3.74194,-0.9875068636666692,mp-5915,4,3.0
Li3BS3,3.70166,-1.253047447023808,mp-5614,4,3.0
TaAgS3,0.100123,-0.9555403932999992,mp-5821,4,0.0
K2AlF5,9.40236,-3.50936397743751,mp-9486,4,7.0
SnF2,3.76902,-2.370105079166668,mp-7457,4,3.0
Ba2TaN3,3.01918,-1.252087564555554,mp-17400,4,2.0
RbGaCl4,5.40792,-1.9096313833333332,mp-30231,4,5.0
Li3BN2,4.13524,-1.006785902916667,mp-5001,4,3.0
Rb2VCuS4,1.6579000000000002,-1.280063318124999,mp-15219,4,1.0
SrTe,2.3415100000000004,-2.0176923,mp-1958,4,2.0
RbGa3,0.421737,-0.168806849166666,mp-31493,4,0.0
CsRb2PdF5,2.82734,-2.514136872739464,mp-8202,4,2.0
P2Rh,0.337439,-0.7267235144841251,mp-15953,4,0.0
Cs2HfF6,9.30291,-3.7293915677777782,mp-13948,4,7.0
CsAgO,2.4611300000000003,,mp-14579,4,2.0
CsNbN2,2.2294,-0.911045832413794,mp-8978,4,2.0
Zr4Cd(PO4)6,4.88688,-3.1100284162244898,mp-541299,4,4.0
CsCaBr3,5.550050000000001,-2.304029258931034,mp-30056,4,5.0
Na3TlO2,2.6334299999999997,-1.336874567911876,mp-29454,4,2.0
CdHgO2,1.05133,-1.024806805625,mp-9146,4,0.0
NaTaN2,1.17922,-1.139296941208332,mp-5475,4,1.0
GeTe,0.744649,-0.035467995000001,mp-938,4,0.0
Rb3Sn4Au,1.0203,-0.3368500484375,mp-17401,4,0.0
LaRhO3,0.883969,-2.545009926000001,mp-5163,4,0.0
Sr(BiO2)2,3.34432,-2.111014762857145,mp-29048,4,3.0
Cr2Ag2O7,1.62969,,mp-504441,4,1.0
